,['prognosis']_Chikungunya,['prognosis']_Dengue,['prognosis']_Japanese_encephalitis,['prognosis']_Lyme_disease,['prognosis']_Malaria,['prognosis']_Plague,['prognosis']_Rift_Valley_fever,['prognosis']_Tungiasis,['prognosis']_West_Nile_fever,['prognosis']_Yellow_Fever,['prognosis']_Zika
24,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.8191672047105385e-14
25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.3084646133829665e-14
26,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.88817883340198e-12
27,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.9984014443252818e-15
28,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.1324274851176597e-14
29,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.7911006839076435e-13
30,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,9.325873406851315e-15
31,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,8.79296635503124e-14
32,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0724754417879012e-13
33,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.020605904817785e-14
34,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.2359891715950653e-13
35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.1546319456101628e-14
36,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.4424906541753444e-15
37,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.5091040356528538e-14
38,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,8.768541448489486e-13
39,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.220446049250313e-14
40,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.661338147750939e-16
41,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.4210854715202004e-14
42,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.995204332975845e-15
43,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,8.881784197001252e-15
44,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.398081733190338e-14
45,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.3100631690576847e-14
46,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.3988810110276972e-14
47,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.083400284571326e-13
48,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,9.547918011776346e-15
49,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,8.126832540256146e-14
50,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.7636560534792807e-13
51,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,7.771561172376096e-15
52,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.3986811708832647e-11
53,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.220446049250313e-15
54,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.6645352591003757e-15
55,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.095124405192109e-13
56,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,9.992007221626409e-15
57,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.2434497875801753e-14
58,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.661338147750939e-15
59,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.1324274851176597e-14
60,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.6209256159527285e-14
61,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.774758283725532e-15
62,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,8.659739592076221e-15
63,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.2426505097428162e-14
64,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.6193270602780103e-14
65,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.551115123125783e-15
66,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,8.881784197001252e-16
67,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,8.570921750106208e-14
68,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.9984014443252818e-15
69,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.240252676230739e-14
70,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0161650127192843e-13
71,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.531308496145357e-14
72,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.552713678800501e-15
73,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.440892098500626e-14
74,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.1102230246251565e-14
75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.661338147750939e-15
76,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,8.215650382226158e-15
77,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.3322676295501878e-15
78,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,7.105427357601002e-15
79,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.554312234475219e-14
80,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.220446049250313e-16
81,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.4424906541753444e-15
82,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.1086244689504383e-15
83,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.220446049250313e-16
84,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.3298697960381105e-14
85,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.530509218307998e-14
86,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.013767179207207e-13
87,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.217248937900877e-15
88,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.1086244689504383e-15
89,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.6645352591003757e-15
90,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,9.992007221626409e-15
91,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.1086244689504383e-15
92,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.440892098500626e-16
93,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.551115123125783e-15
94,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.3322676295501878e-14
95,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.6209256159527285e-14
96,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.774758283725532e-15
97,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.3084646133829665e-14
98,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.440892098500626e-16
99,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.3306690738754696e-15
100,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.028688411177427e-13
101,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.7541523789077473e-14
102,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.3298697960381105e-14
103,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,8.482103908136196e-14
104,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.176836406102666e-14
105,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.5543122344752192e-15
106,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,8.43769498715119e-15
107,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.106226635438361e-14
108,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.5543122344752192e-15
109,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.9968028886505635e-15
110,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.661338147750939e-16
111,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.530509218307998e-14
112,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.220446049250313e-16
113,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.554312234475219e-14
114,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.440892098500626e-16
115,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,8.881784197001252e-16
116,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.220446049250313e-16
117,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.440892098500626e-15
118,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.440892098500626e-16
119,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.176836406102666e-14
120,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.884981308350689e-15
121,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.440892098500626e-16
122,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.220446049250313e-16
123,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.729550084903167e-14
124,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.9753977059954195e-14
125,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.1102230246251565e-15
126,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,7.105427357601002e-15
127,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.930189507173054e-14
128,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.5543122344752192e-15
129,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.9984014443252818e-15
130,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.7763568394002505e-15
131,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.4424906541753444e-15
132,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.220446049250313e-16
133,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.7541523789077473e-14
134,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.220446049250313e-16
135,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.1102230246251565e-15
136,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,8.881784197001252e-16
137,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,8.881784197001252e-16
138,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.661338147750939e-16
139,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.440892098500626e-16
140,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.220446049250313e-15
141,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.440892098500626e-16
142,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.1102230246251565e-15
143,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
144,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.440892098500626e-16
145,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.220446049250313e-15
146,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.220446049250313e-16
147,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.220446049250313e-16
148,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
149,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
150,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.661338147750939e-16
151,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.1102230246251565e-15
152,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.220446049250313e-16
153,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.220446049250313e-16
154,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.5543122344752192e-15
155,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.1102230246251565e-15
156,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,8.881784197001252e-16
157,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.440892098500626e-16
158,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
159,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.220446049250313e-16
160,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
161,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.220446049250313e-16
162,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
163,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,8.881784197001252e-16
164,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.220446049250313e-16
165,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.220446049250313e-16
166,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
167,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.220446049250313e-16
168,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.440892098500626e-16
169,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.220446049250313e-16
170,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
171,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
172,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
173,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
174,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
175,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.661338147750939e-16
176,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
177,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.220446049250313e-16
178,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
179,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.220446049250313e-16
180,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
181,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.440892098500626e-16
182,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
183,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.440892098500626e-16
184,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.5543122344752192e-15
185,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
186,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
187,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
188,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
189,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
190,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
191,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.220446049250313e-16
192,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.661338147750939e-15
193,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
194,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
195,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
196,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
197,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
198,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
199,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.440892098500626e-16
200,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.440892098500626e-16
201,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.3322676295501878e-15
202,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
203,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
204,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
205,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
206,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
207,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
208,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
209,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.661338147750939e-16
210,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
211,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
212,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
213,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
214,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
215,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
216,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
217,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
218,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
219,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
220,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
221,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
222,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
223,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
224,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
225,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
226,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
227,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
228,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
229,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
230,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
231,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
232,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
233,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
234,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
235,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
236,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
237,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
238,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
239,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
240,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
241,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
242,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
243,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
244,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
245,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
246,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
247,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
248,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
249,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
250,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.220446049250313e-16
251,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
252,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
253,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
254,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
255,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
256,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
257,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
258,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
259,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
260,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
261,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
262,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
263,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
264,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
265,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
266,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
267,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
268,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
