,['prognosis']_Chikungunya,['prognosis']_Dengue,['prognosis']_Japanese_encephalitis,['prognosis']_Lyme_disease,['prognosis']_Malaria,['prognosis']_Plague,['prognosis']_Rift_Valley_fever,['prognosis']_Tungiasis,['prognosis']_West_Nile_fever,['prognosis']_Yellow_Fever,['prognosis']_Zika
22,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9575624883964201
23,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.15736553791206498
24,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0897810723006186
25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.03411862786577513
26,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.8834483388082846
27,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.011911698848548147
28,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.06088474611015815
29,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.780649033388734
30,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.02411838310315595
31,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.09091487982481605
32,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.33666676361747416
33,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.02129351183846806
34,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.6585195842245604
35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.02037963070906823
36,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.010034514118151594
37,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.12237387882661832
38,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5629241916580912
39,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.010221510445682869
40,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.004659293531803721
41,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.03571405387944038
42,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.012442737213168797
43,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.04358378489737913
44,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.06354971636803386
45,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.014751682685990808
46,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.04091313696195331
47,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.8596543266402253
48,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.04143049616158978
49,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.19318653271392283
50,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.2825158728097721
51,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.03661416899648062
52,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9873214748702552
53,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.017356777265377543
54,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.004783810982447845
55,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9178506278640208
56,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.044293438735842905
57,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.052556637203972745
58,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.09120565100905254
59,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.07837693520460864
60,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.07775805661452861
61,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.019372578290794862
62,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.045699683851762374
63,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.09731620166016941
64,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.1979862954804017
65,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.12894267414862315
66,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.04116707584653845
67,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5227637316477597
68,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.012757806052014264
69,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.1884545589323674
70,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.4180525146068699
71,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.06253127933995173
72,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.03590991614960526
73,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.48185818697520966
74,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.47128984905461924
75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.06059429806129868
76,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.06179289392245291
77,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.030853290447249715
78,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.053205816519395044
79,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.41805362357235387
80,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.002576132945087961
81,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.12050220933321032
82,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.04377321448189886
83,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.00423062309575406
84,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.4031288677741328
85,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5975667757772927
86,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.8672509215354955
87,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.04075329109991099
88,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.19820364808128754
89,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.13317195995871178
90,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.05167125389714844
91,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.051262276896007264
92,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.018291204974484
93,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0852752947661245
94,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.1494577407939136
95,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.1606001612006558
96,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.06595083431998583
97,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.6309969913966907
98,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.04417141271095948
99,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.04569917565274717
100,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9653993932804863
101,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.32671219428079
102,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.3338877606510875
103,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.6909448453029043
104,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.11865323063256195
105,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.03272587118156767
106,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.08577308594639121
107,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.8181789321687047
108,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.02029943208201479
109,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.36456342084270577
110,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.016398499208833517
111,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5188236674052167
112,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.020853321016035098
113,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.1899177353766499
114,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.023625398124703434
115,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.1101878170175341
116,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.02452009716933168
117,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.21001248084580115
118,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.025444189507180748
119,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.32171669624659727
120,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.12619873338954113
121,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0424491686468399
122,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.10352467968187173
123,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.6200955435140401
124,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.37184127748453566
125,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.12793442632582952
126,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.2756529349640614
127,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7864524975375217
128,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0642669491634964
129,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.17163864058825806
130,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.02038362840241792
131,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.15307365499079806
132,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.012716739400734811
133,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.8423775182329264
134,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.01807826979375826
135,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.2537103094894487
136,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.1237307782492928
137,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.05124128937690242
138,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.12364136033763007
139,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.04558953065315552
140,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.12341859031085511
141,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.023401657856690572
142,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.14233677043408555
143,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.004750863843493547
144,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.039711774034971614
145,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.1981909937149321
146,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.08338577620303955
147,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.17675972101893733
148,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.003143385509931762
149,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.01804024711775909
150,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.09559231879184327
151,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.20011013263160082
152,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.24722015619992488
153,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.03016742586397514
154,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.24375340407928892
155,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.49224206078845223
156,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.1581119732489369
157,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.06840134049482538
158,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.006728338864465777
159,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.031690391489528125
160,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.011511865463640247
161,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0602216400402692
162,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.018180060197097725
163,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.14309569769184893
164,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.032887426892239335
165,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.19856659724524295
166,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.08696271687370316
167,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.1118267900105736
168,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.03976046195258498
169,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.06000672691305209
170,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.007517133930501685
171,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.01039016864093223
172,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.013916242060548312
173,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.012233307492862111
174,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.024717442300089543
175,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5447500212590751
176,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.02110931700876284
177,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.1851509794330587
178,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.005101845938753624
179,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.04036406105765111
180,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.03508227994838131
181,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.25233173708580936
182,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.026846507738859993
183,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.1477596849466426
184,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.48129386243965255
185,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.014730575540216284
186,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0009595602723146968
187,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.011906200475154338
188,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.04313134661475082
189,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.008577273649182149
190,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.09411003195169454
191,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.09935349913110791
192,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5150818541417709
193,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.00515059427670117
194,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.02140813333962932
195,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.010944911383068523
196,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.028513861728709733
197,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.044749830874242336
198,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.005279713565156885
199,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.685773629720315
200,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.24445682730785656
201,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.6297564167580927
202,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.052445812198417485
203,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.017227216344970597
204,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.03004777722983909
205,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.015305571173081844
206,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.010786808010405546
207,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.010518135226322722
208,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.05001985857860247
209,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.4607648626315801
210,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.021886557923802896
211,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.02943341885567119
212,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.013390187431401634
213,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.28158685373274006
214,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.015769056075566
215,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.05167926468147421
216,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0450157144537644
217,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.07301577815277838
218,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.18271428449004812
219,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.012002746042514278
220,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.009144363246870846
221,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.007337639017534259
222,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.03443872917796953
223,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.04590054598759852
224,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.024197026100906682
225,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0438801277165074
226,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.022543458290032126
227,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5326479437677971
228,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.03025275337259603
229,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.3771296395465137
230,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.17402423897356667
231,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.18540124889751486
232,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.010671715919277402
233,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.15473674978997065
234,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.372883371978039
235,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.16158781074896877
236,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.005474271116102769
237,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.10382287465177242
238,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.1553279495428419
239,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.1514254217898594
240,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0030510128028523598
241,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.03159775150158661
242,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.03818561069545923
243,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.01260896925162025
244,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.25614293154998913
245,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.08551041230899137
246,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.059711250779599934
247,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.012444175429614845
248,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.09431255347119827
249,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.013796035587437694
250,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.732406077502625
251,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.018345751639603614
252,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.148903017825757
253,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.019061611222828345
254,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.04143715125432157
255,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.06925227707702908
256,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.010178839336072665
257,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.026423443529252078
258,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.07673007661138975
259,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.007593499378210189
260,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.031962054482157276
261,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.26114233264620634
262,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.011953167141459664
263,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.05780710328854821
264,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.007010709947031568
265,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.00397955419412277
266,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.2935763986987133
267,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0666327472324838
