,['prognosis']_Chikungunya,['prognosis']_Dengue,['prognosis']_Japanese_encephalitis,['prognosis']_Lyme_disease,['prognosis']_Malaria,['prognosis']_Plague,['prognosis']_Rift_Valley_fever,['prognosis']_Tungiasis,['prognosis']_West_Nile_fever,['prognosis']_Yellow_Fever,['prognosis']_Zika
74,0.0,1.0,6.061817714453355e-14,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
75,0.0,1.0,1.6475709685437323e-13,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
76,0.0,1.0,8.659739592076221e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
77,0.0,1.0,1.8207657603852567e-14,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
78,0.0,1.0,2.3314683517128287e-14,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
79,0.0,1.0,1.361133428190442e-13,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
80,0.0,1.0,1.2878587085651816e-14,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
81,0.0,1.0,1.7119639039719914e-13,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
82,0.0,1.0,3.6415315207705135e-14,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
83,0.0,1.0,5.679900993982301e-13,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
84,0.0,1.0,6.217248937900877e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
85,0.0,1.0,5.229150445984487e-13,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
86,0.0,1.0,4.072298054325074e-13,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
87,0.0,1.0,1.7985612998927536e-13,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
88,0.0,1.0,1.4988010832439613e-13,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
89,0.0,1.0,3.5127456499139953e-13,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
90,0.0,1.0,3.397282455352979e-14,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
91,0.0,1.0,1.9118040484045196e-13,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
92,0.0,1.0,4.884981308350689e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
93,0.0,1.0,2.6911806116913795e-13,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
94,0.0,1.0,1.176836406102666e-13,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
95,0.0,1.0,3.752553823233029e-14,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
96,0.0,1.0,1.0480505352461478e-13,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
97,0.0,1.0,2.657873920952625e-13,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
98,0.0,1.0,4.218847493575595e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
99,0.0,1.0,2.4424906541753444e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
100,0.0,1.0,7.993605777301127e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
101,0.0,1.0,1.5543122344752192e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
102,0.0,1.0,8.879563750952002e-13,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
103,0.0,1.0,1.0502709812953981e-13,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
104,0.0,1.0,6.772360450213455e-14,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
105,0.0,1.0,6.061817714453355e-14,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
106,0.0,1.0,3.552713678800501e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
107,0.0,1.0,2.1094237467877974e-14,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
108,0.0,1.0,2.2870594307278225e-14,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
109,0.0,1.0,1.4566126083082054e-13,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
110,0.0,1.0,1.1102230246251565e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
111,0.0,1.0,5.040412531798211e-14,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
112,0.0,1.0,8.215650382226158e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
113,0.0,1.0,1.4654943925052066e-13,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
114,0.0,1.0,1.3322676295501878e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
115,0.0,1.0,2.220446049250313e-14,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
116,0.0,1.0,3.774758283725532e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
117,0.0,1.0,2.398081733190338e-14,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
118,0.0,1.0,1.1546319456101628e-14,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
119,0.0,1.0,2.1094237467877974e-14,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
120,0.0,1.0,4.218847493575595e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
121,0.0,1.0,1.5765166949677223e-14,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
122,0.0,1.0,1.887379141862766e-14,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
123,0.0,1.0,1.4455103780619538e-13,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
124,0.0,1.0,5.329070518200751e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
125,0.0,1.0,8.881784197001252e-16,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
126,0.0,1.0,3.2862601528904634e-14,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
127,0.0,1.0,1.3322676295501878e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
128,0.0,1.0,1.7985612998927536e-14,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
129,0.0,1.0,4.929390229335695e-14,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
130,0.0,1.0,1.0658141036401503e-14,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
131,0.0,1.0,6.439293542825908e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
132,0.0,1.0,2.6645352591003757e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
133,0.0,1.0,7.926992395823618e-14,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
134,0.0,1.0,3.708144902248023e-14,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
135,0.0,1.0,7.993605777301127e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
136,0.0,1.0,2.2648549702353193e-14,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
137,0.0,1.0,6.283862319378386e-14,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
138,0.0,1.0,1.9095836023552692e-14,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
139,0.0,1.0,9.769962616701378e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
140,0.0,1.0,6.217248937900877e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
141,0.0,1.0,1.4876988529977098e-14,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
142,0.0,1.0,2.5979218776228663e-14,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
143,0.0,1.0,2.2382096176443156e-13,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
144,0.0,1.0,1.6209256159527285e-14,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
145,0.0,1.0,1.199040866595169e-14,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
146,0.0,1.0,1.687538997430238e-14,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
147,0.0,1.0,1.56097357262297e-13,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
148,0.0,1.0,1.3100631690576847e-14,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
149,0.0,1.0,1.3322676295501878e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
150,0.0,1.0,5.773159728050814e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
151,0.0,1.0,6.439293542825908e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
152,0.0,1.0,7.771561172376096e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
153,0.0,1.0,8.881784197001252e-16,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
154,0.0,1.0,1.2212453270876722e-14,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
155,0.0,1.0,5.773159728050814e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
156,0.0,1.0,4.218847493575595e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
157,0.0,1.0,8.881784197001252e-16,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
158,0.0,1.0,3.552713678800501e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
159,0.0,1.0,5.773159728050814e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
160,0.0,1.0,1.1102230246251565e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
161,0.0,1.0,5.551115123125783e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
162,0.0,1.0,2.220446049250313e-16,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
163,0.0,1.0,3.9968028886505635e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
164,0.0,1.0,2.6645352591003757e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
165,0.0,1.0,1.9984014443252818e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
166,0.0,1.0,1.176836406102666e-14,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
167,0.0,1.0,4.6629367034256575e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
168,0.0,1.0,1.1102230246251565e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
169,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
170,0.0,1.0,8.881784197001252e-16,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
171,0.0,1.0,4.440892098500626e-16,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
172,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
173,0.0,1.0,3.1086244689504383e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
174,0.0,1.0,1.4432899320127035e-14,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
175,0.0,1.0,9.259260025373806e-14,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
176,0.0,1.0,1.9984014443252818e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
177,0.0,1.0,1.84297022087776e-14,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
178,0.0,1.0,5.773159728050814e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
179,0.0,1.0,1.5987211554602254e-14,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
180,0.0,1.0,1.7763568394002505e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
181,0.0,1.0,1.3322676295501878e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
182,0.0,1.0,1.9984014443252818e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
183,0.0,1.0,1.1102230246251565e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
184,0.0,1.0,1.1102230246251565e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
185,0.0,1.0,2.4424906541753444e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
186,0.0,1.0,1.1102230246251565e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
187,0.0,1.0,1.1102230246251565e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
188,0.0,1.0,6.661338147750939e-16,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
189,0.0,1.0,6.661338147750939e-16,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
190,0.0,1.0,6.661338147750939e-16,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
191,0.0,1.0,1.3322676295501878e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
192,0.0,1.0,1.5543122344752192e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
193,0.0,1.0,4.440892098500626e-16,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
194,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
195,0.0,1.0,2.220446049250313e-16,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
196,0.0,1.0,2.220446049250313e-16,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
197,0.0,1.0,2.55351295663786e-14,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
198,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
199,0.0,1.0,3.1086244689504383e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
200,0.0,1.0,8.881784197001252e-16,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
201,0.0,1.0,2.220446049250313e-16,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
202,0.0,1.0,4.440892098500626e-16,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
203,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
204,0.0,1.0,1.9984014443252818e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
205,0.0,1.0,2.4868995751603507e-14,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
206,0.0,1.0,1.5543122344752192e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
207,0.0,1.0,4.440892098500626e-16,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
208,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
209,0.0,1.0,4.440892098500626e-16,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
210,0.0,1.0,4.440892098500626e-16,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
211,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
212,0.0,1.0,1.1102230246251565e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
213,0.0,1.0,1.3322676295501878e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
214,0.0,1.0,4.440892098500626e-16,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
215,0.0,1.0,6.661338147750939e-16,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
216,0.0,1.0,4.440892098500626e-16,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
217,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
218,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
219,0.0,1.0,7.993605777301127e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
220,0.0,1.0,1.3322676295501878e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
221,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
222,0.0,1.0,1.5543122344752192e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
223,0.0,1.0,2.4424906541753444e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
224,0.0,1.0,1.3322676295501878e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
225,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
226,0.0,1.0,6.661338147750939e-16,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
227,0.0,1.0,2.220446049250313e-16,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
228,0.0,1.0,2.220446049250313e-16,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
229,0.0,1.0,6.661338147750939e-16,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
230,0.0,1.0,2.220446049250313e-16,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
231,0.0,1.0,2.220446049250313e-16,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
232,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
233,0.0,1.0,8.881784197001252e-16,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
234,0.0,1.0,2.220446049250313e-16,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
235,0.0,1.0,2.220446049250313e-16,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
236,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
237,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
238,0.0,1.0,2.220446049250313e-16,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
239,0.0,1.0,2.220446049250313e-16,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
240,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
241,0.0,1.0,2.220446049250313e-16,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
242,0.0,1.0,1.7763568394002505e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
243,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
244,0.0,1.0,1.3322676295501878e-15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
245,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
246,0.0,1.0,2.220446049250313e-16,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
247,0.0,1.0,2.220446049250313e-16,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
248,0.0,1.0,2.220446049250313e-16,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
249,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
250,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
251,0.0,1.0,2.220446049250313e-16,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
252,0.0,1.0,2.220446049250313e-16,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
253,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
254,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
255,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
256,0.0,1.0,6.661338147750939e-16,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
257,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
258,0.0,1.0,2.220446049250313e-16,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
