,['prognosis']_Chikungunya,['prognosis']_Dengue,['prognosis']_Japanese_encephalitis,['prognosis']_Lyme_disease,['prognosis']_Malaria,['prognosis']_Plague,['prognosis']_Rift_Valley_fever,['prognosis']_Tungiasis,['prognosis']_West_Nile_fever,['prognosis']_Yellow_Fever,['prognosis']_Zika
20,1.0,4.350216913769505e-138,1.0,1.0,1.0,5.422585433520424e-148,1.0,4.235246400529064e-40,2.216375451143606e-92,1.0,0.9999999999990958
21,1.0,6.825191604368188e-137,1.0,1.0,1.0,1.7045615877657667e-147,1.0,9.173957736047523e-39,5.7553468165253115e-93,1.0,0.9999999999999387
22,1.0,2.2614502256806417e-138,1.0,1.0,1.0,3.2642426247053452e-149,1.0,7.937362733508372e-40,7.720134543360774e-93,1.0,0.999999999927284
23,1.0,1.8151062980383868e-137,1.0,1.0,1.0,2.6498380960812665e-149,1.0,7.872655002573429e-40,1.0092227733238906e-92,1.0,0.9999999999998781
24,1.0,2.2871790870679846e-135,1.0,1.0,1.0,2.9797814181257598e-149,1.0,2.4657247961852537e-39,2.1786793744418727e-93,1.0,0.9999999999999618
25,1.0,1.5167258770719137e-136,1.0,1.0,1.0,2.516252618704731e-150,1.0,8.998621688587049e-39,6.720395153452434e-94,1.0,0.9999999999999669
26,1.0,1.9546230349025393e-136,1.0,1.0,1.0,1.3889718547243246e-150,1.0,4.895291215422659e-40,1.7036779845406677e-92,1.0,0.9999999999941118
27,1.0,1.4077363496856497e-137,1.0,1.0,1.0,7.518041254401824e-149,1.0,1.7849961594021836e-40,3.5463078041875867e-93,1.0,0.999999999999998
28,1.0,1.6399171245070334e-137,1.0,1.0,1.0,1.8574924917621285e-149,1.0,1.7860570825410701e-40,1.4204065032059169e-93,1.0,0.9999999999999887
29,1.0,4.1209009654083396e-138,1.0,1.0,1.0,1.7187021657445797e-150,1.0,5.077377222585132e-39,9.206427540976458e-94,1.0,0.9999999999997209
30,1.0,1.7603868195160417e-138,1.0,1.0,1.0,4.2454813553791786e-150,1.0,2.237152924553061e-39,5.721065725545035e-94,1.0,0.9999999999999907
31,1.0,7.694447642654971e-139,1.0,1.0,1.0,3.7660008060315647e-152,1.0,5.536205526541682e-38,7.907466131972053e-94,1.0,0.9999999999999121
32,1.0,2.7512092494496203e-138,1.0,1.0,1.0,3.724097117099721e-151,1.0,1.4652179971426154e-39,5.595997058737143e-94,1.0,0.9999999999998928
33,1.0,3.3967572179816536e-139,1.0,1.0,1.0,2.4929946120191444e-150,1.0,2.299126020381015e-40,1.8398437619200978e-93,1.0,0.9999999999999798
34,1.0,1.0451708534864363e-139,1.0,1.0,1.0,1.3678869801771591e-151,1.0,2.8695412498250325e-40,2.425597890602966e-94,1.0,0.9999999999997764
35,1.0,3.2080452745966082e-139,1.0,1.0,1.0,1.2090550903586103e-150,1.0,1.1656992444148676e-39,2.668477054779389e-94,1.0,0.9999999999999885
36,1.0,1.1922899075977061e-138,1.0,1.0,1.0,1.329431170809657e-151,1.0,9.519858124420067e-40,2.4863060469213466e-94,1.0,0.9999999999999976
37,1.0,1.8031420065049265e-139,1.0,1.0,1.0,3.5488438121121685e-151,1.0,1.4668221348756981e-39,5.523779977711295e-95,1.0,0.9999999999999749
38,1.0,4.897611310590583e-141,1.0,1.0,1.0,1.5813594569303745e-153,1.0,3.776610764851699e-39,6.102366472569844e-94,1.0,0.9999999999991231
39,1.0,1.6270314241844873e-140,1.0,1.0,1.0,2.833614288666586e-153,1.0,3.8869634892539693e-41,1.2707866181534765e-94,1.0,0.9999999999999778
40,1.0,9.389061694516276e-140,1.0,1.0,1.0,9.69183872716598e-152,1.0,5.949193065940056e-41,2.1613139922919597e-94,1.0,0.9999999999999993
41,1.0,4.5327603667739745e-139,1.0,1.0,1.0,4.1452906964228816e-153,1.0,5.6825397035189575e-40,3.782544918871273e-95,1.0,0.9999999999999858
42,1.0,1.1176042485512885e-140,1.0,1.0,1.0,1.7766789757449708e-151,1.0,8.855763040315772e-40,2.0576091026460455e-95,1.0,0.999999999999994
43,1.0,2.3045634380412744e-141,1.0,1.0,1.0,7.230316395149854e-154,1.0,3.0863268801502965e-40,1.0803251487305871e-95,1.0,0.9999999999999911
44,1.0,1.0477812416948615e-139,1.0,1.0,1.0,2.270072707391743e-153,1.0,2.7384146839675756e-40,1.9935597855196634e-95,1.0,0.999999999999976
45,1.0,1.8367447679755224e-140,1.0,1.0,1.0,8.074390385781283e-154,1.0,1.1209910411102051e-40,9.17252228349931e-95,1.0,0.9999999999999869
46,1.0,3.885255968112908e-140,1.0,1.0,1.0,3.0940311255934064e-154,1.0,8.986694544424822e-40,1.9234996277668208e-96,1.0,0.999999999999986
47,1.0,3.221211750133655e-142,1.0,1.0,1.0,1.3143678947784885e-153,1.0,8.183799885032734e-42,2.2962915497818954e-95,1.0,0.9999999999995917
48,1.0,2.0454962841695087e-142,1.0,1.0,1.0,1.4451056505184472e-153,1.0,1.5622727387737676e-40,4.538782667469754e-96,1.0,0.9999999999999905
49,1.0,5.6402310778825185e-142,1.0,1.0,1.0,1.3457588271194946e-154,1.0,2.5433401406212947e-38,5.266597657952908e-96,1.0,0.9999999999999187
50,1.0,7.92525418916555e-141,1.0,1.0,1.0,4.4377115807861335e-155,1.0,1.4411119662203357e-41,4.49427103949027e-96,1.0,0.9999999999996236
51,1.0,2.0058557480109542e-141,1.0,1.0,1.0,1.5183248249075975e-154,1.0,2.6917253846069118e-39,2.6718782326979157e-96,1.0,0.9999999999999922
52,1.0,3.823116844077044e-143,1.0,1.0,1.0,3.811806601743323e-155,1.0,4.143700369703129e-40,3.59023106593162e-96,1.0,0.9999999999860132
53,1.0,4.206945060143635e-143,1.0,1.0,1.0,1.4758079281753736e-154,1.0,3.3735199302722525e-41,3.482722741653121e-97,1.0,0.9999999999999978
54,1.0,3.54217370786529e-142,1.0,1.0,1.0,2.0266027756096202e-155,1.0,1.3026937196259447e-40,3.413733155572657e-96,1.0,0.9999999999999973
55,1.0,1.691576763096226e-143,1.0,1.0,1.0,3.247107739524088e-156,1.0,4.373907313865487e-42,4.514282591455904e-96,1.0,0.9999999999993905
56,1.0,5.4122112607073735e-142,1.0,1.0,1.0,2.5662990549380677e-157,1.0,1.174063183942926e-40,1.6073894438465107e-97,1.0,0.99999999999999
57,1.0,5.296100642471432e-142,1.0,1.0,1.0,3.890424751586511e-156,1.0,5.160687218303227e-41,3.0200028271804014e-97,1.0,0.9999999999999876
58,1.0,4.1609868785846106e-141,1.0,1.0,1.0,1.0468796894098791e-156,1.0,3.4435581303873433e-40,6.064530737688042e-97,1.0,0.9999999999999933
59,1.0,2.4956182371348667e-142,1.0,1.0,1.0,1.6311902947317014e-156,1.0,1.406714265111219e-39,5.0114844555598474e-98,1.0,0.9999999999999887
60,1.0,3.072937297460631e-143,1.0,1.0,1.0,1.4305408158006175e-155,1.0,3.7058492270778227e-41,7.884672705001754e-98,1.0,0.9999999999999838
61,1.0,9.853521706357702e-144,1.0,1.0,1.0,4.573612939284783e-156,1.0,1.0148822652134406e-41,3.008349902002191e-98,1.0,0.9999999999999962
62,1.0,1.3400179152773865e-145,1.0,1.0,1.0,3.233405383100981e-156,1.0,1.9123853060935915e-42,4.152941437949978e-97,1.0,0.9999999999999913
63,1.0,7.696866157190801e-144,1.0,1.0,1.0,8.64737184542711e-158,1.0,2.8818377843069833e-41,1.6378586542117097e-98,1.0,0.9999999999999776
64,1.0,2.917167595309877e-144,1.0,1.0,1.0,7.782512730839576e-159,1.0,4.8268588658917165e-39,2.1882881386603764e-98,1.0,0.9999999999999638
65,1.0,9.214361284195372e-146,1.0,1.0,1.0,3.12427372548311e-157,1.0,4.32920415645965e-42,1.085569540715976e-97,1.0,0.9999999999999944
66,1.0,1.0839268622821478e-145,1.0,1.0,1.0,8.305844271372586e-158,1.0,4.1858179684937824e-41,6.444507865254108e-98,1.0,0.9999999999999991
67,1.0,6.0600529113785364e-146,1.0,1.0,1.0,3.8787785716489985e-157,1.0,3.5738806358934995e-42,1.182847381490185e-98,1.0,0.9999999999999143
68,1.0,1.1073978811683689e-144,1.0,1.0,1.0,1.0285750807650777e-158,1.0,4.916152678954114e-40,8.869511399571623e-99,1.0,0.999999999999998
69,1.0,2.4979322656589673e-144,1.0,1.0,1.0,1.378935596621088e-159,1.0,9.273092209792547e-40,4.244635346732743e-99,1.0,0.9999999999999476
70,1.0,1.2510593651675512e-144,1.0,1.0,1.0,5.3121839306110974e-160,1.0,8.388213020033794e-41,5.036773386737969e-99,1.0,0.9999999999997984
71,1.0,1.3469594236376045e-146,1.0,1.0,1.0,3.312336256055642e-159,1.0,4.6940654731468524e-42,2.0681462397805763e-98,1.0,0.9999999999999747
72,1.0,4.2003770844562176e-147,1.0,1.0,1.0,4.535412383703333e-158,1.0,4.196515278472338e-41,2.6991450524696254e-99,1.0,0.9999999999999964
73,1.0,4.905371817297391e-146,1.0,1.0,1.0,3.5168233821109934e-158,1.0,4.15050021619774e-42,1.7205045542314597e-98,1.0,0.9999999999999556
74,1.0,2.7969532240714113e-146,1.0,1.0,1.0,1.2736039751376674e-159,1.0,5.4539520400726685e-43,3.4722404070560717e-99,1.0,0.9999999999999889
75,1.0,5.0335345340064144e-145,1.0,1.0,1.0,1.0354142077764318e-159,1.0,3.010162908788132e-42,1.6485565134410378e-99,1.0,0.9999999999999933
76,1.0,8.163532878229011e-147,1.0,1.0,1.0,3.925835551258526e-159,1.0,1.9662728704266055e-41,3.2815254961319226e-100,1.0,0.9999999999999918
77,1.0,2.8742351268296498e-148,1.0,1.0,1.0,5.97225541658334e-160,1.0,1.0398343900231402e-41,2.7034271107864484e-99,1.0,0.9999999999999987
78,1.0,4.481279879056027e-146,1.0,1.0,1.0,1.7318143396265077e-159,1.0,2.4289599464446093e-42,2.290049173199601e-100,1.0,0.9999999999999929
79,1.0,2.6359173794247394e-148,1.0,1.0,1.0,8.816018213273156e-159,1.0,1.048329999202421e-42,1.9092785110279902e-99,1.0,0.9999999999999845
80,1.0,8.985370786498994e-148,1.0,1.0,1.0,4.805378610348246e-160,1.0,4.372036835575674e-41,1.3187300985675348e-100,1.0,0.9999999999999998
81,1.0,2.6595415877378684e-148,1.0,1.0,1.0,4.108020121510334e-161,1.0,3.551149170430683e-43,8.624430376508483e-101,1.0,0.9999999999999976
82,1.0,1.1938392164952154e-149,1.0,1.0,1.0,4.1630486465582935e-160,1.0,1.5595971057367605e-41,9.808793921467235e-100,1.0,0.9999999999999969
83,1.0,3.523795112219983e-149,1.0,1.0,1.0,1.8247781879853214e-160,1.0,3.3469998276531876e-43,3.6329265083844267e-100,1.0,0.9999999999999998
84,1.0,1.6908880516510025e-148,1.0,1.0,1.0,5.69008525514362e-162,1.0,3.923300069911157e-43,1.0072097107536734e-100,1.0,0.9999999999999567
85,1.0,3.5936209561320274e-149,1.0,1.0,1.0,7.930418269437611e-161,1.0,7.988753551404839e-42,1.80623046974147e-100,1.0,0.9999999999999647
86,1.0,1.790546162719514e-149,1.0,1.0,1.0,7.115344602777473e-163,1.0,2.9175629134242296e-42,1.421735493676934e-100,1.0,0.9999999999994986
87,1.0,7.92473588485198e-148,1.0,1.0,1.0,1.463258986345488e-162,1.0,6.2825950908742084e-43,4.887634697729895e-101,1.0,0.9999999999999938
88,1.0,1.0318669280518229e-148,1.0,1.0,1.0,9.46098719106551e-163,1.0,3.7178965995483837e-41,6.553553505304978e-101,1.0,0.9999999999999969
89,1.0,2.049900804477403e-150,1.0,1.0,1.0,1.5980815643440103e-161,1.0,1.2870058853449337e-42,7.704199399237948e-101,1.0,0.9999999999999973
90,1.0,8.49296564886365e-149,1.0,1.0,1.0,1.258512321802878e-162,1.0,1.4399765016914733e-41,3.5822498588093237e-100,1.0,0.99999999999999
91,1.0,4.175721065410219e-148,1.0,1.0,1.0,1.2886969846052619e-162,1.0,6.931038815527601e-43,4.3608785374544523e-101,1.0,0.9999999999999969
92,1.0,5.325006434631128e-150,1.0,1.0,1.0,4.490093792124808e-162,1.0,2.4695399413837476e-42,2.006596916697091e-102,1.0,0.9999999999999996
93,1.0,1.9349586327392946e-149,1.0,1.0,1.0,6.416861788888896e-164,1.0,7.533499410123554e-42,7.267441115119845e-102,1.0,0.9999999999999944
94,1.0,1.3569252008925459e-148,1.0,1.0,1.0,7.681462698094406e-163,1.0,5.509328259360964e-44,3.519933051480946e-102,1.0,0.9999999999999867
95,1.0,1.813316551509496e-148,1.0,1.0,1.0,7.768218711714755e-165,1.0,1.570485639056626e-42,3.613834528527331e-102,1.0,0.9999999999999838
96,1.0,4.4263562452249896e-151,1.0,1.0,1.0,1.0699013149338636e-163,1.0,4.568130644200082e-44,1.9606953545312952e-101,1.0,0.9999999999999962
97,1.0,6.017014401085961e-152,1.0,1.0,1.0,2.739209724490921e-163,1.0,4.8893548976773697e-42,9.991821312409878e-102,1.0,0.9999999999999669
98,1.0,1.051358691110151e-150,1.0,1.0,1.0,5.4973075012708976e-163,1.0,5.212699577355705e-44,2.9698058217672726e-101,1.0,0.9999999999999996
99,1.0,1.3155513585613361e-151,1.0,1.0,1.0,9.88756501358633e-164,1.0,1.129225336299656e-43,3.855898605119419e-103,1.0,0.9999999999999967
100,1.0,1.5856472181523674e-153,1.0,1.0,1.0,1.7491102937469633e-165,1.0,1.0456151922787449e-44,2.9248005219131914e-101,1.0,0.9999999999996971
101,1.0,9.86241338258205e-153,1.0,1.0,1.0,7.916374126217785e-166,1.0,2.837051087010108e-42,4.964507564803708e-102,1.0,0.9999999999999825
102,1.0,9.240631294880403e-151,1.0,1.0,1.0,1.7804630118262095e-163,1.0,1.4658009439587342e-43,4.781753405203585e-103,1.0,0.9999999999999567
103,1.0,3.7967195269887233e-152,1.0,1.0,1.0,5.996597818358874e-165,1.0,1.7726488524196716e-43,2.516663245254858e-102,1.0,0.9999999999999152
104,1.0,6.718812284124058e-151,1.0,1.0,1.0,1.2241773272772733e-166,1.0,2.8953757500246975e-41,2.3739979237256796e-103,1.0,0.9999999999999882
105,1.0,6.167491966020756e-151,1.0,1.0,1.0,3.706037138430886e-166,1.0,5.7031038958723184e-43,9.586279443308301e-104,1.0,0.9999999999999984
106,1.0,3.072252074977326e-152,1.0,1.0,1.0,1.842376601026829e-165,1.0,6.107377547261664e-44,4.289177535650933e-104,1.0,0.9999999999999916
107,1.0,1.049074647064743e-152,1.0,1.0,1.0,2.863153639389182e-166,1.0,1.8746331697729733e-43,3.305792264568305e-103,1.0,0.9999999999999389
108,1.0,5.827034496915994e-153,1.0,1.0,1.0,5.953235334739905e-166,1.0,2.5880642264835194e-43,4.0337182422996125e-104,1.0,0.9999999999999984
109,1.0,1.3022413728694003e-153,1.0,1.0,1.0,1.3931806060197868e-165,1.0,1.1451700599923018e-44,3.831304209631901e-103,1.0,0.999999999999996
110,1.0,1.837248505814521e-153,1.0,1.0,1.0,3.787744381804796e-166,1.0,7.178653420531266e-43,1.7384705791217384e-104,1.0,0.9999999999999993
111,1.0,9.075650086549939e-154,1.0,1.0,1.0,1.73881130118015e-167,1.0,3.285992510990679e-42,4.706865563718248e-104,1.0,0.9999999999999647
112,1.0,5.486211130720362e-154,1.0,1.0,1.0,4.595119289610566e-166,1.0,4.083236652041666e-43,4.299788882141226e-104,1.0,0.9999999999999998
113,1.0,5.766267501201187e-153,1.0,1.0,1.0,4.3045496989279085e-169,1.0,2.7883157333839408e-42,2.8521837492140806e-104,1.0,0.9999999999999845
114,1.0,4.979888824112407e-154,1.0,1.0,1.0,1.7958928799409578e-167,1.0,3.7995871832371373e-44,1.1265355546600692e-104,1.0,0.9999999999999996
115,1.0,4.193687600840811e-153,1.0,1.0,1.0,2.450456340355155e-168,1.0,5.464262552223144e-42,9.195715086273372e-105,1.0,0.9999999999999991
116,1.0,6.066994620431342e-154,1.0,1.0,1.0,4.7570131651508766e-167,1.0,3.7416940424666304e-44,8.996056740702381e-105,1.0,0.9999999999999998
117,1.0,4.189073514689586e-153,1.0,1.0,1.0,2.1400052760813147e-168,1.0,1.0701488857068009e-43,1.397173045009296e-104,1.0,0.9999999999999956
118,1.0,1.1192292730982842e-154,1.0,1.0,1.0,2.4219093230172356e-168,1.0,1.4241030554595124e-43,1.355444154527212e-104,1.0,0.9999999999999996
119,1.0,1.259060700791952e-153,1.0,1.0,1.0,1.6802461998669574e-169,1.0,2.7743881781016406e-45,2.214561552824206e-104,1.0,0.9999999999999882
120,1.0,4.0591066912467923e-156,1.0,1.0,1.0,2.9026218063446394e-169,1.0,8.111726347626308e-45,1.458579572574812e-103,1.0,0.9999999999999951
121,1.0,4.798217083749664e-154,1.0,1.0,1.0,5.446818005193545e-169,1.0,1.0232612171231784e-43,1.9530708765781537e-105,1.0,0.9999999999999996
122,1.0,4.444946047551723e-156,1.0,1.0,1.0,1.2333610284311832e-168,1.0,1.6408588044578388e-44,7.527831597861658e-105,1.0,0.9999999999999998
123,1.0,1.0424023330090248e-155,1.0,1.0,1.0,7.406686118613839e-169,1.0,1.6433804416699447e-43,1.1064458755556906e-104,1.0,0.9999999999999527
124,1.0,1.1814314634180214e-154,1.0,1.0,1.0,3.636894706683715e-170,1.0,1.939512033319984e-44,2.8360428030550055e-106,1.0,0.9999999999999702
125,1.0,6.098608366613374e-156,1.0,1.0,1.0,9.251008083206383e-169,1.0,2.52396754619414e-44,1.3213576245333863e-105,1.0,0.9999999999999989
126,1.0,1.817258313763874e-155,1.0,1.0,1.0,2.9130516565085207e-170,1.0,8.093246988684542e-43,8.552706986587731e-106,1.0,0.9999999999999929
127,1.0,9.321903033451546e-156,1.0,1.0,1.0,1.1590705156284795e-170,1.0,2.593019865871557e-44,8.929526243068583e-106,1.0,0.9999999999999607
128,1.0,1.3749607049218865e-154,1.0,1.0,1.0,5.772938802530991e-171,1.0,4.769034841377603e-44,1.9922578222859667e-106,1.0,0.9999999999999984
129,1.0,1.086043953453674e-155,1.0,1.0,1.0,6.397098375624889e-171,1.0,6.356976226602062e-44,1.3939009031213055e-105,1.0,0.999999999999998
130,1.0,1.2082812758321722e-157,1.0,1.0,1.0,3.710356481242497e-171,1.0,1.641086818702861e-45,1.8570207730937778e-106,1.0,0.9999999999999982
131,1.0,1.0409223234091841e-156,1.0,1.0,1.0,3.891897684726264e-171,1.0,9.869126649295903e-45,2.6411332101878805e-106,1.0,0.9999999999999976
132,1.0,7.486129528949784e-156,1.0,1.0,1.0,2.791505917250974e-170,1.0,2.357475668198993e-44,2.118042764059556e-106,1.0,0.9999999999999998
133,1.0,3.680114416242367e-159,1.0,1.0,1.0,2.8567470994602044e-171,1.0,6.259100876049455e-45,4.951230991545572e-106,1.0,0.9999999999999825
134,1.0,3.1620748230588647e-158,1.0,1.0,1.0,2.67270157145609e-170,1.0,7.649803605003086e-46,1.794898112214719e-107,1.0,0.9999999999999998
135,1.0,1.4965370172297721e-158,1.0,1.0,1.0,1.3233052799576145e-172,1.0,1.3530172953217964e-45,1.6846544433220147e-106,1.0,0.9999999999999989
136,1.0,8.300489558141188e-159,1.0,1.0,1.0,2.2635661967910838e-172,1.0,7.784867515818732e-46,6.673485515845405e-106,1.0,0.9999999999999991
137,1.0,6.459225712162665e-157,1.0,1.0,1.0,8.24189061529672e-173,1.0,2.3765000407844747e-44,5.555647338571307e-107,1.0,0.9999999999999991
138,1.0,1.2477315209924637e-156,1.0,1.0,1.0,5.052879433413939e-173,1.0,4.271600775753046e-45,6.511495251624194e-107,1.0,0.9999999999999993
139,1.0,2.7076289035584633e-157,1.0,1.0,1.0,1.1035062402973573e-172,1.0,6.438201513106232e-45,1.0109321965866585e-107,1.0,0.9999999999999996
140,1.0,3.1807445987644163e-159,1.0,1.0,1.0,1.177220075129636e-171,1.0,1.7797523675570665e-46,5.99322086422569e-108,1.0,0.9999999999999978
141,1.0,2.7011918224053233e-159,1.0,1.0,1.0,2.9664751592839065e-173,1.0,4.663935958149333e-45,5.1145589982525167e-107,1.0,0.9999999999999996
142,1.0,2.636731095177094e-159,1.0,1.0,1.0,1.3921025696654789e-172,1.0,1.2668617134382995e-46,6.045462266315911e-108,1.0,0.9999999999999989
143,1.0,8.66014609783169e-157,1.0,1.0,1.0,8.724472001552798e-173,1.0,3.0709757603927604e-45,7.687610283902987e-108,1.0,1.0
144,1.0,2.998430624711228e-159,1.0,1.0,1.0,5.419866106123663e-172,1.0,3.6120475158875415e-45,2.8022482265621203e-108,1.0,0.9999999999999996
145,1.0,4.0189273044987887e-159,1.0,1.0,1.0,7.832344879541648e-174,1.0,2.4786808676286248e-45,5.922654328213627e-108,1.0,0.9999999999999978
146,1.0,3.5345701192886943e-159,1.0,1.0,1.0,1.7504224268590114e-173,1.0,9.782913509581608e-45,3.935237403268261e-108,1.0,0.9999999999999998
147,1.0,8.781065431447364e-162,1.0,1.0,1.0,6.994722055904354e-174,1.0,1.5715197713163415e-45,3.62508613534815e-108,1.0,0.9999999999999998
148,1.0,1.2631511634422704e-160,1.0,1.0,1.0,3.5233507606100436e-175,1.0,8.506596745363093e-45,4.524156654247543e-108,1.0,1.0
149,1.0,4.028250331185655e-159,1.0,1.0,1.0,6.537869566252701e-173,1.0,3.565056354803738e-46,5.239983233463954e-108,1.0,1.0
150,1.0,9.519844192391863e-159,1.0,1.0,1.0,1.6888930735691687e-174,1.0,2.5865606299306282e-46,5.501391609256952e-109,1.0,0.9999999999999993
151,1.0,1.3249903636124108e-159,1.0,1.0,1.0,4.206815090002597e-176,1.0,6.46146917940559e-44,4.203157199809294e-109,1.0,0.9999999999999989
152,1.0,3.238661761986644e-161,1.0,1.0,1.0,1.3870431953477693e-174,1.0,5.285761559979299e-47,9.19152211573747e-109,1.0,0.9999999999999998
153,1.0,9.94476346530526e-163,1.0,1.0,1.0,2.7856941082077456e-175,1.0,2.180743855206725e-46,3.666118554171347e-109,1.0,0.9999999999999998
154,1.0,2.813638685675853e-160,1.0,1.0,1.0,1.961544830671445e-176,1.0,3.93572703246549e-46,2.0761827633222695e-108,1.0,0.9999999999999984
155,1.0,8.670371912150453e-162,1.0,1.0,1.0,1.4858896793717956e-174,1.0,1.5446799270449688e-45,1.5335338340164093e-109,1.0,0.9999999999999989
156,1.0,6.9520747670744795e-161,1.0,1.0,1.0,1.2970849300074232e-176,1.0,6.031957418319325e-45,2.442988496877337e-110,1.0,0.9999999999999991
157,1.0,2.0004602834914618e-160,1.0,1.0,1.0,1.6386227736519955e-176,1.0,1.0660377056353802e-45,4.286611202511175e-110,1.0,0.9999999999999996
158,1.0,1.4000907180545846e-161,1.0,1.0,1.0,2.2488396402696718e-176,1.0,2.73013415782343e-45,2.835664591458649e-110,1.0,1.0
159,1.0,1.1497175157719117e-160,1.0,1.0,1.0,1.2357501096426405e-176,1.0,4.639659640963547e-46,1.3385327184830752e-109,1.0,0.9999999999999998
160,1.0,3.7328807755297544e-163,1.0,1.0,1.0,2.9812521039699825e-177,1.0,1.5527308355886155e-45,4.4309610748530604e-110,1.0,1.0
161,1.0,1.454758286808378e-161,1.0,1.0,1.0,5.299745763763049e-177,1.0,7.287174696716038e-46,6.630112411525222e-110,1.0,0.9999999999999998
162,1.0,5.681122108012948e-162,1.0,1.0,1.0,3.825980445015009e-176,1.0,9.586641913792176e-47,8.760396501785957e-111,1.0,1.0
163,1.0,6.678189795525833e-162,1.0,1.0,1.0,2.450257948708758e-177,1.0,4.190670271975506e-46,6.4908159067560135e-111,1.0,0.9999999999999991
164,1.0,5.945094992562242e-162,1.0,1.0,1.0,6.767297646119907e-178,1.0,5.420767823122895e-46,4.705186739235214e-111,1.0,0.9999999999999998
165,1.0,2.156362107789222e-163,1.0,1.0,1.0,1.1313423356043893e-177,1.0,1.5887604561076386e-47,2.0038210533804703e-110,1.0,0.9999999999999998
166,1.0,1.134015782770148e-164,1.0,1.0,1.0,2.5634973813716253e-176,1.0,5.785299231804381e-46,1.2932504601746231e-110,1.0,1.0
167,1.0,1.4381795136307636e-162,1.0,1.0,1.0,5.969618270372798e-178,1.0,1.5274548429949248e-46,1.5615160577871527e-110,1.0,0.9999999999999998
168,1.0,9.30915830323656e-164,1.0,1.0,1.0,1.0102326352796009e-178,1.0,9.05657023181695e-47,5.6686203708669085e-111,1.0,0.9999999999999996
