,['prognosis']_Chikungunya,['prognosis']_Dengue,['prognosis']_Japanese_encephalitis,['prognosis']_Lyme_disease,['prognosis']_Malaria,['prognosis']_Plague,['prognosis']_Rift_Valley_fever,['prognosis']_Tungiasis,['prognosis']_West_Nile_fever,['prognosis']_Yellow_Fever,['prognosis']_Zika
22,1.0,1.3724527353065046e-107,1.0,1.0,1.0,1.0819084863948913e-130,1.0,4.499327720940486e-119,6.561552611934246e-65,7.006201427146928e-126,1.0
23,1.0,1.813782970438281e-108,1.0,1.0,1.0,3.569887661898653e-130,1.0,4.8646560771934696e-119,1.9361746479976692e-65,4.805828858942396e-126,1.0
24,1.0,4.5578560795163774e-107,1.0,1.0,1.0,5.272442471621089e-131,1.0,5.608744337090174e-118,2.2185624317748797e-66,9.041193211643979e-127,1.0
25,1.0,1.5412196480001493e-106,1.0,1.0,1.0,1.019716034071617e-131,1.0,2.578049219544304e-118,2.2435672658759625e-66,2.2647603104412877e-126,1.0
26,1.0,1.3163839687223406e-106,1.0,1.0,1.0,4.219330691032495e-132,1.0,2.3961678590472432e-119,9.996034466945768e-65,4.882272319324439e-127,1.0
27,1.0,1.50392252766933e-108,1.0,1.0,1.0,2.9407001029624274e-131,1.0,8.254636340410762e-120,1.2142860914626425e-65,2.742564631503023e-126,1.0
28,1.0,1.5273868368417632e-108,1.0,1.0,1.0,2.8886059247296207e-131,1.0,5.339437006420224e-120,3.4363781501736307e-66,2.0989227154063423e-126,1.0
29,1.0,8.363107822141415e-109,1.0,1.0,1.0,2.007895283715636e-132,1.0,5.403847754571335e-119,1.0009681009407618e-66,1.858162854647142e-127,1.0
30,1.0,2.923498456193152e-109,1.0,1.0,1.0,2.7885851482541542e-132,1.0,3.798776204221295e-119,3.015473018176105e-66,1.4736192346374115e-127,1.0
31,1.0,3.3537460082400703e-109,1.0,1.0,1.0,9.741365548502184e-134,1.0,2.2308292269565637e-118,2.1637995928963075e-66,1.4613096039001331e-127,1.0
32,1.0,1.2000156465945064e-108,1.0,1.0,1.0,3.611281609970322e-133,1.0,1.7619940259577582e-119,1.6503018757839997e-66,6.727848945623707e-129,1.0
33,1.0,3.3612325338291205e-110,1.0,1.0,1.0,4.2565593358712283e-132,1.0,9.688153624345273e-121,1.8555126265400762e-65,3.944115614490764e-127,1.0
34,1.0,1.9513825483728608e-110,1.0,1.0,1.0,1.111404543254484e-133,1.0,9.094651548781685e-121,2.8114176413179975e-66,1.7744006527340853e-129,1.0
35,1.0,2.860795205161322e-110,1.0,1.0,1.0,1.1447306924251396e-131,1.0,5.762600142488437e-120,1.1381366605013718e-66,3.575267282613203e-128,1.0
36,1.0,1.2328983804813942e-109,1.0,1.0,1.0,6.55395900407701e-134,1.0,4.8356211318937364e-120,4.5804317629947994e-67,2.158951604842233e-128,1.0
37,1.0,3.5302741430737924e-110,1.0,1.0,1.0,9.484064101383963e-133,1.0,3.28375523204537e-120,1.3070922603730013e-66,2.0255852512713719e-128,1.0
38,1.0,2.531946136997105e-111,1.0,1.0,1.0,1.420318024905343e-134,1.0,5.583770702456833e-119,1.3617038210915175e-66,3.278046559276467e-129,1.0
39,1.0,2.1904998764856898e-110,1.0,1.0,1.0,1.5207390133226423e-134,1.0,1.8896344451062367e-121,2.431149374108165e-67,9.994744427196331e-128,1.0
40,1.0,8.602289316569887e-111,1.0,1.0,1.0,1.1680929799649017e-133,1.0,1.7996773848583663e-121,1.1438269930654609e-66,6.824019816493682e-129,1.0
41,1.0,5.938931488738779e-109,1.0,1.0,1.0,1.1176853191058237e-134,1.0,5.727281360649989e-121,3.1972595014048784e-67,2.4019689298235575e-129,1.0
42,1.0,1.657864645947202e-110,1.0,1.0,1.0,1.0892597511695558e-132,1.0,1.3211306553226043e-120,7.368886466739307e-67,1.0129424439095401e-128,1.0
43,1.0,1.4932277236367102e-110,1.0,1.0,1.0,7.956622121684295e-135,1.0,1.3087819315385814e-121,9.28135803315476e-68,3.172327099339191e-129,1.0
44,1.0,9.3315695278973e-110,1.0,1.0,1.0,7.082959253351584e-135,1.0,1.1366619345024492e-121,2.0665170771807207e-67,4.7155445729386275e-130,1.0
45,1.0,1.1315736229344924e-110,1.0,1.0,1.0,4.1236288258563875e-135,1.0,1.5156079236923894e-122,1.1210516956082618e-66,3.263401272695223e-130,1.0
46,1.0,9.876002636362313e-110,1.0,1.0,1.0,3.390198275223637e-135,1.0,1.7824138493453857e-121,4.27159565930829e-68,2.322280342364198e-130,1.0
47,1.0,4.8358895275079425e-112,1.0,1.0,1.0,3.846717869011935e-135,1.0,5.330188276114757e-123,1.4474950872515417e-67,9.096000763555853e-131,1.0
48,1.0,8.92382938325126e-112,1.0,1.0,1.0,1.7961411628157497e-135,1.0,8.780039523277017e-123,1.8495445298551068e-67,3.2171254892892645e-130,1.0
49,1.0,1.1911661311476237e-111,1.0,1.0,1.0,3.8670094361823945e-136,1.0,6.617498293314565e-120,2.784701463527978e-67,7.721633570036575e-132,1.0
50,1.0,4.554733256707452e-111,1.0,1.0,1.0,7.328756869531076e-136,1.0,1.2318717006433581e-123,3.661972993909914e-68,8.435807483985815e-131,1.0
51,1.0,1.0459386824622047e-110,1.0,1.0,1.0,8.775376511184582e-136,1.0,5.838560812761384e-122,3.341450806168003e-68,5.204731664113395e-131,1.0
52,1.0,5.842326132288544e-113,1.0,1.0,1.0,1.1321542966587736e-135,1.0,8.416282149060019e-123,4.2389110897457037e-67,1.1530652025479448e-131,1.0
53,1.0,3.398549841723023e-112,1.0,1.0,1.0,4.788989037537198e-136,1.0,1.733014334218117e-123,1.1817244645486957e-68,3.6553421550302177e-131,1.0
54,1.0,2.098171585057052e-112,1.0,1.0,1.0,1.8816276282385824e-136,1.0,4.134710528363952e-123,8.610815403904208e-68,4.922612208820963e-132,1.0
55,1.0,4.522120252302066e-113,1.0,1.0,1.0,3.3984835792193066e-137,1.0,2.6804130413879515e-124,1.9295982894635444e-68,2.8516560909462536e-132,1.0
56,1.0,4.408464471177989e-111,1.0,1.0,1.0,5.560787058069723e-138,1.0,3.6611376275662414e-123,3.36633005645973e-69,3.53722141319524e-132,1.0
57,1.0,1.7185240242958373e-111,1.0,1.0,1.0,4.915811126215113e-137,1.0,1.5056345718710384e-123,1.1539856830430211e-68,6.341255692773653e-132,1.0
58,1.0,1.916309874452728e-111,1.0,1.0,1.0,8.61302844327425e-138,1.0,2.0571213521237813e-122,2.515109385207768e-68,3.008966055311959e-133,1.0
59,1.0,6.213955040862487e-111,1.0,1.0,1.0,1.8944119137407887e-137,1.0,1.2915864674646718e-122,1.7494186868030066e-69,1.2906939081056768e-132,1.0
60,1.0,3.829211792374539e-112,1.0,1.0,1.0,2.3982694163918578e-136,1.0,2.0359388329432505e-124,4.511208374993027e-69,1.3031147503650062e-132,1.0
61,1.0,2.693566904348358e-113,1.0,1.0,1.0,7.76954818412679e-137,1.0,2.833582822498207e-124,1.6788466753632618e-69,3.588370953841342e-132,1.0
62,1.0,3.8613005798699584e-115,1.0,1.0,1.0,3.7460604442756733e-137,1.0,1.196925168401699e-125,7.954525212369106e-69,1.272511938048947e-132,1.0
63,1.0,5.801300419508525e-113,1.0,1.0,1.0,3.1277945343813887e-138,1.0,2.2402749912300456e-124,1.4785928463580008e-69,1.0688463679956708e-132,1.0
64,1.0,3.6085840514770333e-113,1.0,1.0,1.0,2.3840638727376446e-139,1.0,1.9662787721282002e-122,8.024130350533542e-69,4.023690907285126e-134,1.0
65,1.0,2.2787649013643884e-115,1.0,1.0,1.0,9.693025524898866e-138,1.0,7.937448495788966e-126,1.097256471665777e-68,4.9911030199375335e-133,1.0
66,1.0,1.1763887950929177e-114,1.0,1.0,1.0,8.915715418026703e-139,1.0,6.148064165337649e-125,3.520374235450424e-69,2.4274616119461574e-133,1.0
67,1.0,1.152982899849947e-114,1.0,1.0,1.0,6.788671874313802e-138,1.0,2.10011200807299e-126,4.49600199616116e-70,4.337488327942322e-133,1.0
68,1.0,5.849687126220419e-114,1.0,1.0,1.0,1.8266037650750284e-139,1.0,1.0951396092349208e-124,1.165781562630208e-69,1.387634509182747e-133,1.0
69,1.0,6.280350272210949e-113,1.0,1.0,1.0,6.353709240845714e-140,1.0,8.313065898248895e-124,1.6226593571581179e-69,1.5993711418031325e-134,1.0
70,1.0,2.4124186024060893e-113,1.0,1.0,1.0,2.934738460765076e-140,1.0,2.861308527901478e-125,4.893475182691981e-70,1.9391243728849793e-134,1.0
71,1.0,1.067142663637132e-115,1.0,1.0,1.0,4.405938369814868e-140,1.0,2.2400806282660845e-126,1.0290858531699914e-69,1.3573150697066274e-133,1.0
72,1.0,1.3282686218708447e-115,1.0,1.0,1.0,2.0020141618239224e-138,1.0,3.3289679728276825e-125,1.61856588678252e-69,6.787293460303191e-135,1.0
73,1.0,2.252619060640753e-115,1.0,1.0,1.0,1.4419556836672368e-138,1.0,3.2973034515223723e-126,2.477737793206626e-69,1.5591034884821673e-135,1.0
74,1.0,2.995266940625827e-115,1.0,1.0,1.0,3.103587361676319e-140,1.0,1.375061378266211e-127,2.854182480150388e-70,8.252380601506602e-135,1.0
75,1.0,4.178306548582719e-114,1.0,1.0,1.0,7.462056598676755e-140,1.0,9.061498526968042e-127,2.504294797328447e-70,9.485357076515836e-135,1.0
76,1.0,6.614088705477852e-116,1.0,1.0,1.0,2.520758961109904e-139,1.0,1.6619880842558855e-125,2.630437108198907e-70,5.857027914449907e-135,1.0
77,1.0,6.672542661241538e-117,1.0,1.0,1.0,7.186881809397496e-141,1.0,2.0284508657432507e-126,4.177537037115632e-70,3.554377163165373e-135,1.0
78,1.0,3.2669565937529284e-115,1.0,1.0,1.0,3.2614025359692537e-140,1.0,6.739374859264142e-127,1.4283285002386428e-70,7.261551166094227e-136,1.0
79,1.0,5.1569360831230996e-117,1.0,1.0,1.0,2.9325000110980687e-139,1.0,1.5514263584211556e-127,5.2125529799992585e-70,6.369208182635482e-136,1.0
80,1.0,1.568911499333558e-117,1.0,1.0,1.0,9.358538382884343e-141,1.0,3.152357671407267e-126,5.265415878786609e-71,1.0197547624318205e-135,1.0
81,1.0,2.431322493822926e-116,1.0,1.0,1.0,2.1248545838501066e-141,1.0,8.932014337177617e-129,6.744853857178549e-71,6.984283147662843e-135,1.0
82,1.0,6.144550373533912e-118,1.0,1.0,1.0,7.005794079838083e-141,1.0,1.5881625130987422e-127,6.652596272784624e-70,3.2673215828746962e-136,1.0
83,1.0,2.3356945638625645e-117,1.0,1.0,1.0,2.2433603196639094e-141,1.0,1.0422366796640516e-128,2.320701969447006e-70,7.435199200091459e-137,1.0
84,1.0,9.911087802547e-117,1.0,1.0,1.0,3.929658097601899e-142,1.0,1.0958554049021166e-128,5.381060845983982e-71,1.19613217670321e-136,1.0
85,1.0,1.7915623157525328e-116,1.0,1.0,1.0,5.149882425714638e-141,1.0,3.869479712650743e-128,6.2305109484982565e-71,1.940366019358254e-136,1.0
86,1.0,3.562307914371039e-117,1.0,1.0,1.0,1.858919648870687e-142,1.0,4.950482649924717e-129,1.2857517496050007e-70,9.589362488445228e-138,1.0
87,1.0,2.807049541513297e-116,1.0,1.0,1.0,4.94538623688789e-143,1.0,9.147478510537281e-129,2.5599586942728683e-71,4.027226160645656e-137,1.0
88,1.0,8.378543305230051e-117,1.0,1.0,1.0,2.8197285833899332e-143,1.0,1.6131261143093114e-128,2.172019112728926e-71,6.632354844827663e-137,1.0
89,1.0,7.2986853789884915e-118,1.0,1.0,1.0,6.951326123531064e-142,1.0,7.820109053123819e-129,4.235730442681555e-71,1.5258575169382434e-137,1.0
90,1.0,3.477526038676319e-117,1.0,1.0,1.0,4.568253113023067e-142,1.0,2.8869705001930984e-129,7.82891333296366e-71,2.193809183706789e-137,1.0
91,1.0,1.9904986613013294e-116,1.0,1.0,1.0,8.487287557677886e-143,1.0,3.8043769662613334e-129,3.852558209152025e-71,4.5855923167047554e-138,1.0
92,1.0,9.173641357656681e-118,1.0,1.0,1.0,2.3170464837149605e-142,1.0,2.7239647803388747e-128,3.2509222893668887e-72,2.4843862086567823e-137,1.0
93,1.0,1.7632374595961854e-117,1.0,1.0,1.0,8.635206657644539e-144,1.0,2.7261800244185205e-128,1.0762551286978222e-71,1.9080948207330528e-138,1.0
94,1.0,1.4663672410669712e-116,1.0,1.0,1.0,2.6771172898476004e-143,1.0,1.457106018872822e-130,1.9695559448901012e-72,5.581275250464906e-139,1.0
95,1.0,6.3401411622824586e-117,1.0,1.0,1.0,2.158638003633442e-144,1.0,1.0228067398592236e-129,4.128112407115104e-72,3.3574324978412687e-138,1.0
96,1.0,4.1474869627524175e-119,1.0,1.0,1.0,4.200843124711551e-144,1.0,2.425272776189986e-130,1.5015178379328354e-71,1.111884131938445e-138,1.0
97,1.0,3.404259144115885e-119,1.0,1.0,1.0,5.070917611707564e-143,1.0,8.942178608545253e-130,1.302769856177185e-71,4.758766301457876e-139,1.0
98,1.0,2.347370079544298e-119,1.0,1.0,1.0,6.293164880155407e-144,1.0,4.638226034230018e-131,5.1516155504067185e-71,1.0235230105347119e-138,1.0
99,1.0,6.521396554388723e-119,1.0,1.0,1.0,2.071080201302837e-143,1.0,4.7167202637749765e-130,6.235499006071325e-73,2.0859999297644514e-138,1.0
100,1.0,4.91894925180849e-120,1.0,1.0,1.0,1.6162937573671992e-144,1.0,3.2136814174571336e-132,3.411433742130151e-71,1.1481616560186608e-139,1.0
101,1.0,5.748316205056471e-120,1.0,1.0,1.0,3.853594293035426e-145,1.0,1.7417620288228723e-130,3.6003707581176886e-72,1.8813348016408674e-139,1.0
102,1.0,1.1210233700593797e-118,1.0,1.0,1.0,2.12220952683834e-143,1.0,2.4659785990860463e-131,1.4392675398203506e-72,2.73499774899904e-140,1.0
103,1.0,3.097816138383207e-119,1.0,1.0,1.0,1.321611800078093e-145,1.0,7.733127497216792e-132,3.0140672681079313e-72,1.7022955737788962e-138,1.0
104,1.0,3.9263416383828154e-118,1.0,1.0,1.0,2.198986636265892e-146,1.0,1.7027489735433994e-129,5.4498648619617887e-73,1.5062391871517789e-140,1.0
105,1.0,3.4515947181551174e-118,1.0,1.0,1.0,9.989930398068857e-146,1.0,3.9942039483528736e-131,3.380070203243411e-73,2.27795696831799e-140,1.0
106,1.0,8.419488860771935e-120,1.0,1.0,1.0,1.083730439152369e-145,1.0,5.935018049587419e-132,1.0514853125019435e-73,1.756183084747354e-140,1.0
107,1.0,1.1548106141039822e-119,1.0,1.0,1.0,5.293924216384363e-145,1.0,1.8647425666561952e-130,4.9390040617708356e-73,3.681724296690141e-141,1.0
108,1.0,2.801367428343963e-120,1.0,1.0,1.0,2.694888000395737e-146,1.0,5.430904129558622e-132,2.319751000230036e-73,1.2580463565319661e-140,1.0
109,1.0,6.419751628961535e-121,1.0,1.0,1.0,2.2620735876209252e-145,1.0,3.7178950990407e-133,6.417097418116977e-73,3.3616653839607855e-141,1.0
110,1.0,4.792256162447546e-121,1.0,1.0,1.0,6.639312061150314e-146,1.0,2.114389855877858e-131,1.482841343479671e-73,1.3329336165164723e-140,1.0
111,1.0,5.4919930909589825e-121,1.0,1.0,1.0,3.763261742699243e-147,1.0,7.321323242492797e-131,2.1586103713929123e-73,1.447771446939507e-141,1.0
112,1.0,8.513953541835538e-121,1.0,1.0,1.0,7.595989601197022e-146,1.0,7.921200894654404e-132,3.4534720523003376e-73,1.4475998123351154e-140,1.0
113,1.0,1.277305358817736e-119,1.0,1.0,1.0,3.9601967854473806e-148,1.0,1.0647633516407504e-131,1.414300907378115e-73,5.7481917826174975e-142,1.0
114,1.0,3.2811497598004967e-121,1.0,1.0,1.0,2.599923326173871e-147,1.0,3.3999106653742787e-133,1.2057173431006115e-73,2.883376774243763e-141,1.0
115,1.0,4.103102384755282e-120,1.0,1.0,1.0,4.59323929434008e-147,1.0,2.2372111741799527e-131,1.0774621055581684e-73,1.910681324359002e-142,1.0
116,1.0,5.550433771159927e-121,1.0,1.0,1.0,4.813151542359249e-147,1.0,3.834371462902676e-133,2.442054172873068e-73,4.118820780182105e-142,1.0
117,1.0,6.952217841212133e-120,1.0,1.0,1.0,6.204983310958581e-148,1.0,6.424490044414103e-133,8.515696183443158e-74,3.516181888339113e-142,1.0
118,1.0,1.8605406325989043e-121,1.0,1.0,1.0,2.8487744207399934e-147,1.0,1.3177241311357302e-132,1.5910975411865398e-73,2.5758742828064314e-142,1.0
119,1.0,6.753711907046165e-121,1.0,1.0,1.0,1.2142524643911718e-148,1.0,5.936907292643458e-135,8.11988787582464e-74,4.412298437368762e-142,1.0
120,1.0,4.003428690617036e-123,1.0,1.0,1.0,1.5518516567820152e-148,1.0,3.8780821835347457e-134,5.0774625335384596e-73,3.364638375059279e-142,1.0
121,1.0,8.648124880113896e-121,1.0,1.0,1.0,2.126520891509934e-148,1.0,8.97859433154198e-134,2.487051621537023e-74,5.868313262472561e-143,1.0
122,1.0,3.425752380946177e-123,1.0,1.0,1.0,1.2328455733474286e-147,1.0,6.855188317626091e-135,8.78378486943016e-74,5.259206253467905e-143,1.0
123,1.0,7.558196651574477e-122,1.0,1.0,1.0,2.2599405914685904e-148,1.0,1.6800680075620044e-133,1.0440247818482235e-73,2.203625004311065e-144,1.0
124,1.0,3.0961908960762636e-121,1.0,1.0,1.0,5.2272766561596845e-149,1.0,5.8302305489473425e-134,5.418160959666893e-75,3.391536891431265e-144,1.0
125,1.0,6.733654951157449e-123,1.0,1.0,1.0,5.5195937120487715e-149,1.0,6.146518472647357e-134,8.198935545089896e-75,7.123280060069601e-144,1.0
126,1.0,2.027873474003945e-122,1.0,1.0,1.0,4.834538399051246e-150,1.0,5.0811504931111875e-133,1.2490056542528532e-74,1.9777331692040168e-144,1.0
127,1.0,3.631204479545356e-122,1.0,1.0,1.0,2.9466412447022825e-149,1.0,2.5001898745658563e-135,1.449709010002749e-74,3.7571725559434135e-143,1.0
128,1.0,2.3231494519551924e-121,1.0,1.0,1.0,4.517039627532613e-150,1.0,1.4119211380108368e-134,6.054623862227133e-75,4.6244455422580076e-144,1.0
129,1.0,1.3997077044606488e-122,1.0,1.0,1.0,3.333862354685986e-150,1.0,4.7335577012035083e-135,3.666508714503704e-74,1.3998226972382121e-144,1.0
130,1.0,2.4027271844045676e-124,1.0,1.0,1.0,1.4208968251931026e-150,1.0,5.445739656000509e-136,6.420261029467651e-75,2.5196996677865163e-144,1.0
131,1.0,5.380954312412073e-123,1.0,1.0,1.0,5.03946192594152e-150,1.0,7.914100268012044e-136,1.0739134235255543e-74,1.269557643570338e-144,1.0
132,1.0,9.444443052253888e-123,1.0,1.0,1.0,2.2168886142902476e-149,1.0,3.5146577394355424e-135,1.0288199446509096e-74,1.755707804200488e-144,1.0
133,1.0,1.0530144242456815e-125,1.0,1.0,1.0,2.352638141272336e-150,1.0,6.36225755193369e-136,3.749316771078791e-74,4.731538834920132e-146,1.0
134,1.0,2.916114089080594e-124,1.0,1.0,1.0,8.64468737488096e-150,1.0,2.1017939021353286e-136,1.5147428849285078e-75,1.537464367522432e-144,1.0
135,1.0,1.0314505458013194e-124,1.0,1.0,1.0,2.1346113873462258e-150,1.0,3.3353333929037567e-137,7.922416552490469e-75,6.846605847368318e-146,1.0
136,1.0,7.494975944300356e-125,1.0,1.0,1.0,2.1514257199393707e-151,1.0,5.381735663021636e-137,9.369951539207672e-75,6.045459519127229e-145,1.0
137,1.0,8.693540976478355e-123,1.0,1.0,1.0,2.3940756188197357e-151,1.0,5.149896318856578e-136,1.4652155929568184e-75,2.4009103073808413e-145,1.0
138,1.0,1.8598903979174994e-123,1.0,1.0,1.0,7.577763985016249e-152,1.0,1.1424254325133649e-136,9.754591527015161e-76,4.034305994056407e-146,1.0
139,1.0,1.074577624188161e-123,1.0,1.0,1.0,2.8375101116395623e-151,1.0,1.9877166225361835e-136,4.399720093388335e-76,6.841530988473774e-146,1.0
140,1.0,2.9995364568579754e-125,1.0,1.0,1.0,4.2063379777205544e-150,1.0,6.976426798536576e-138,3.6794648668875535e-76,1.4264434689266644e-146,1.0
141,1.0,1.0813431468413519e-125,1.0,1.0,1.0,3.5348790651240185e-152,1.0,2.7373303634633845e-136,6.585114661849424e-75,4.4316564138821645e-147,1.0
142,1.0,6.213244733620238e-125,1.0,1.0,1.0,2.6838932381530484e-151,1.0,1.575775582910528e-138,2.492678026450184e-76,3.32301288289764e-146,1.0
143,1.0,3.9169696584260466e-123,1.0,1.0,1.0,8.916485469954103e-152,1.0,1.375330804769497e-137,3.0600255312971625e-75,4.9993725273329485e-147,1.0
144,1.0,3.532638748622374e-125,1.0,1.0,1.0,4.6654532190844095e-151,1.0,7.200994417232393e-138,6.631321268306007e-76,1.4761326361393193e-147,1.0
145,1.0,2.6623150132682346e-124,1.0,1.0,1.0,6.514906198832439e-153,1.0,8.714998194514267e-138,5.785462555616457e-76,2.3141331384018555e-147,1.0
146,1.0,9.722696262627483e-125,1.0,1.0,1.0,3.1174390502398674e-152,1.0,4.218340913266375e-137,2.6596782212597498e-76,1.51422152107558e-147,1.0
147,1.0,7.167361266544929e-127,1.0,1.0,1.0,1.1917811126237177e-152,1.0,4.0240480971051874e-139,4.7615128899033624e-76,4.5012676245516314e-147,1.0
148,1.0,2.0412579322641128e-126,1.0,1.0,1.0,1.7034523867342253e-153,1.0,9.190587726254426e-138,8.954312434906832e-76,1.1926658285779093e-147,1.0
149,1.0,2.618309823360051e-125,1.0,1.0,1.0,1.1559425959904025e-151,1.0,1.0234928931651299e-138,9.06426509335773e-76,3.261267863524916e-148,1.0
150,1.0,1.4727471220235485e-124,1.0,1.0,1.0,8.395666729546855e-153,1.0,8.972708519240985e-139,6.914443954322813e-77,4.5449494616032054e-148,1.0
151,1.0,2.08123939098611e-125,1.0,1.0,1.0,2.5250515705512853e-154,1.0,1.2902473060597032e-136,4.407899640297323e-77,1.1003963872046084e-148,1.0
152,1.0,1.883017821891613e-126,1.0,1.0,1.0,8.380192125374594e-153,1.0,4.755800318893131e-140,1.5628602005297104e-76,5.075359242627862e-148,1.0
153,1.0,5.395155443149766e-128,1.0,1.0,1.0,3.538083560468772e-153,1.0,2.9883822449674163e-139,3.606623452204925e-77,3.329856550281308e-148,1.0
154,1.0,1.1673231647274395e-125,1.0,1.0,1.0,8.278524508782896e-155,1.0,1.1379114657767891e-139,7.181178088222239e-76,2.024936806791092e-148,1.0
155,1.0,3.4977436855612256e-127,1.0,1.0,1.0,2.659016373001791e-153,1.0,5.8542490701989875e-139,5.8940099672853965e-77,3.699443833458076e-150,1.0
156,1.0,1.7619749776552462e-125,1.0,1.0,1.0,2.2080924134235547e-155,1.0,7.234502086291114e-139,2.2471222957511678e-77,8.936769047982294e-150,1.0
157,1.0,3.208716029310797e-126,1.0,1.0,1.0,8.837701799590886e-155,1.0,5.551196231989862e-139,7.919563469398715e-78,3.6452074045424676e-149,1.0
158,1.0,9.63274823025141e-127,1.0,1.0,1.0,8.287000440791677e-155,1.0,1.029003626549599e-138,1.5146240606327305e-77,1.3863252552708438e-149,1.0
159,1.0,4.171747347655744e-126,1.0,1.0,1.0,4.7777227553232225e-155,1.0,2.8931224337495864e-139,4.572985265892098e-77,1.17960123213722e-149,1.0
160,1.0,1.2088929023776986e-128,1.0,1.0,1.0,2.6304897872649256e-155,1.0,9.604114570228547e-140,1.935011783413076e-77,5.246491979318653e-149,1.0
161,1.0,3.532220824020063e-127,1.0,1.0,1.0,1.321310417616381e-155,1.0,2.1778160073357165e-139,2.555709900993098e-77,5.078677892632605e-150,1.0
162,1.0,7.550592007508322e-128,1.0,1.0,1.0,9.390693454324734e-155,1.0,3.0152682903656574e-140,7.32124917895656e-78,2.379545468330656e-149,1.0
163,1.0,1.4880178115043354e-126,1.0,1.0,1.0,1.2255540675166112e-155,1.0,1.535865514133363e-140,2.5035596234362853e-78,2.444083698056492e-150,1.0
