,['prognosis']_Chikungunya,['prognosis']_Dengue,['prognosis']_Japanese_encephalitis,['prognosis']_Lyme_disease,['prognosis']_Malaria,['prognosis']_Plague,['prognosis']_Rift_Valley_fever,['prognosis']_Tungiasis,['prognosis']_West_Nile_fever,['prognosis']_Yellow_Fever,['prognosis']_Zika
67,1.0,1.2348300060936164e-124,0.9999999999999956,1.0,1.9780394966557168e-130,9.425155298887362e-21,1.0,3.723973526543589e-83,1.274917294582606e-146,9.6460868149944e-55,1.0
68,1.0,5.097015181499633e-124,0.9999999999999947,1.0,1.2190312367052204e-132,1.1049720275782453e-21,1.0,2.991577021090768e-81,3.891925793747146e-147,1.480788850625088e-54,1.0
69,1.0,1.714724739907557e-123,0.9999999999985332,1.0,5.953598143286754e-131,2.712592116613975e-22,1.0,3.4043286428356776e-80,7.051444213922593e-147,1.387450007467768e-55,1.0
70,1.0,1.3007591068489798e-123,0.9999999999947828,1.0,4.60514484675579e-130,6.872397605438367e-23,1.0,9.068213157652803e-82,2.6713986919491785e-147,3.0680298412230882e-55,1.0
71,1.0,1.9191053233561572e-125,0.9999999999996256,1.0,9.375786059537497e-129,6.79520673719428e-22,1.0,1.7687519394588165e-83,1.958785641989302e-147,1.0435521454776868e-54,1.0
72,1.0,1.294614440872093e-125,0.9999999999946116,1.0,1.954182885815356e-127,1.3938505016309223e-20,1.0,4.9707020244566374e-82,1.988579160093946e-147,1.8344534301021956e-55,1.0
73,1.0,4.922200579286173e-126,0.9999999999999711,1.0,7.218102870812569e-131,1.725194638753366e-20,1.0,7.82438004283293e-83,3.4410046546418775e-147,5.248024381487804e-56,1.0
74,1.0,8.785255847873397e-125,0.9999999999999394,1.0,8.117656271887009e-131,4.222415888024161e-21,1.0,3.3324139402495194e-84,2.0422212602167584e-147,3.3302057314572185e-55,1.0
75,1.0,1.8238741685227517e-124,0.9999999999998352,1.0,3.961006088885332e-131,1.1589134419442228e-21,1.0,2.2474273790730153e-83,5.087349066794001e-148,1.370418482131727e-55,1.0
76,1.0,1.5569980480028e-125,0.9999999999999913,1.0,9.640505606107763e-132,6.696129660193085e-21,1.0,2.227527866372061e-82,1.3919106823509461e-148,1.803527427328714e-55,1.0
77,1.0,1.120946203443674e-127,0.9999999999999818,1.0,2.9696789072626917e-133,6.497433813584259e-22,1.0,7.223690416169801e-83,6.231142905602935e-148,2.982400653960162e-55,1.0
78,1.0,3.451782480036495e-125,0.9999999999999767,1.0,9.180497303974575e-132,4.646983183726753e-21,1.0,1.0621368479728435e-83,1.1410805410000106e-148,6.736842949712092e-56,1.0
79,1.0,3.609955185011653e-127,0.9999999999998639,1.0,1.402312932735565e-131,6.407582066394641e-20,1.0,5.004408874940824e-84,1.6077752379464627e-148,1.9895769381930568e-55,1.0
80,1.0,1.2181048367524956e-127,0.9999999999999871,1.0,2.2934037604849362e-132,1.5985528007768344e-21,1.0,3.3615521576679146e-82,4.026729232534049e-149,4.279126256900505e-55,1.0
81,1.0,3.398205073245193e-127,0.9999999999998288,1.0,4.184295929350634e-131,1.8586918953840347e-21,1.0,1.2851068335735558e-84,5.338341525916937e-149,2.918666154731599e-55,1.0
82,1.0,4.9927403823447365e-129,0.9999999999999636,1.0,7.114330281266963e-133,2.702813490738599e-21,1.0,5.448201329879592e-83,7.966904590466932e-149,6.198948640785424e-56,1.0
83,1.0,7.653040474655892e-129,0.999999999999432,1.0,2.0695052421733432e-131,1.121359877171447e-21,1.0,1.588749996194251e-84,8.572932685540102e-149,6.6043622794099285e-56,1.0
84,1.0,2.9196886855795753e-127,0.9999999999999938,1.0,6.129973279144606e-134,1.4467703049441046e-21,1.0,1.25352658914584e-84,2.210245293504938e-149,2.488089308116133e-56,1.0
85,1.0,2.3148209207461847e-127,0.9999999999994771,1.0,1.4990383411735596e-130,6.3175566992056035e-21,1.0,5.860448629206287e-84,4.260944424294273e-150,1.3938138103664356e-55,1.0
86,1.0,2.738326110233347e-127,0.9999999999995928,1.0,7.189707445029044e-131,4.213289668777692e-22,1.0,4.927492044015604e-85,7.112956735337766e-150,1.7407681331544026e-56,1.0
87,1.0,2.6565522144401448e-126,0.9999999999998201,1.0,2.6844584879064838e-132,1.5682945541685426e-22,1.0,1.2958578332649517e-84,1.5471084969621243e-150,1.7063623703503625e-56,1.0
88,1.0,5.5208950303377125e-127,0.9999999999998501,1.0,2.4399605056189044e-135,2.289743619907443e-22,1.0,2.3823784846192806e-83,5.809615317510685e-150,4.22797921372695e-56,1.0
89,1.0,3.611038531916712e-128,0.9999999999996487,1.0,6.857395034372937e-132,1.985639598929606e-21,1.0,8.022344612273911e-85,4.5845737434873e-150,1.0157409232964469e-56,1.0
90,1.0,8.180320433716299e-128,0.999999999999966,1.0,1.3124397398659042e-133,2.9508752347512634e-22,1.0,5.618136120502187e-85,3.0650844023811154e-150,1.0616086493373998e-56,1.0
91,1.0,6.593285621861242e-127,0.9999999999998088,1.0,1.0322414736845466e-132,3.3526816276881243e-22,1.0,9.880634933859173e-85,1.7134629556197142e-150,6.251250138860551e-57,1.0
92,1.0,2.139651579026348e-128,0.9999999999999951,1.0,9.232529571141299e-135,8.36592241158802e-21,1.0,5.435189624510982e-84,8.315167041652543e-152,3.5627551517160695e-56,1.0
93,1.0,4.725506686001342e-128,0.9999999999997309,1.0,2.2057496538298362e-135,9.560558407849968e-23,1.0,3.766667200277252e-83,4.035367973311401e-151,3.231941033457199e-57,1.0
94,1.0,7.2324217076619624e-127,0.9999999999998823,1.0,1.5726652154545435e-133,3.131005973485333e-22,1.0,1.024265500599965e-85,1.1782069679837572e-151,1.1851905341394493e-57,1.0
95,1.0,3.5875226117189014e-127,0.9999999999999625,1.0,2.033623615574504e-134,6.000284138425635e-23,1.0,1.2759054636273323e-85,1.0731394998386231e-151,2.719172103820239e-57,1.0
96,1.0,1.5984666397139702e-129,0.9999999999998952,1.0,2.223614133155846e-134,3.1637302747569768e-21,1.0,1.7129528412448323e-86,2.5791274305167723e-151,2.143998857391102e-57,1.0
97,1.0,1.2009160875188478e-129,0.9999999999997342,1.0,3.245004683251868e-135,3.5892101114819095e-21,1.0,1.4494783964448886e-84,8.217764084888824e-152,5.466429448989514e-57,1.0
98,1.0,2.6417074797167223e-130,0.9999999999999958,1.0,4.742558834928794e-134,5.688843495357139e-22,1.0,6.479753931926505e-86,6.013640567828455e-151,2.8139385321449754e-57,1.0
99,1.0,1.425648799491791e-129,0.9999999999999976,1.0,3.534534389989549e-137,8.44691967508921e-21,1.0,9.230273162285517e-86,1.5765303135110023e-153,2.4653062733062086e-56,1.0
100,1.0,2.2454224237020635e-131,0.999999999999992,1.0,1.1921763753711814e-134,7.174482524708493e-22,1.0,5.4465780260419e-87,1.273774302475022e-151,1.8411714779658252e-57,1.0
101,1.0,1.215612308200168e-130,0.9999999999999984,1.0,2.6946667238822476e-137,5.454546305188277e-23,1.0,3.9990727125597346e-85,4.517781255826495e-152,1.609642132122975e-57,1.0
102,1.0,1.544539563127103e-128,0.999999999999112,1.0,1.2848931211742666e-133,4.600361697652788e-21,1.0,1.4236971677847015e-86,2.2402533196857604e-153,9.57230126398724e-58,1.0
103,1.0,3.5906889740660823e-129,0.999999999999895,1.0,3.098590784755071e-136,1.5730073212025373e-22,1.0,3.057183241044124e-87,2.680049465761483e-152,1.0013308426510239e-56,1.0
104,1.0,7.753834028521361e-129,0.9999999999999323,1.0,4.883304708434155e-137,1.1948097178337401e-23,1.0,3.139303270678097e-84,7.230133905534055e-154,4.707698391364869e-58,1.0
105,1.0,9.171424198833975e-129,0.9999999999999394,1.0,4.793589248383955e-136,1.06762575080689e-22,1.0,6.811675888242549e-86,5.4370828429991164e-154,1.2184286742993993e-57,1.0
106,1.0,1.088201972103856e-130,0.9999999999999964,1.0,1.9008121534194583e-135,5.962516440783485e-22,1.0,1.2316291539047654e-86,6.603790127225541e-155,1.0287842300809982e-57,1.0
107,1.0,4.3480833232217684e-130,0.9999999999999789,1.0,1.3929433183291052e-136,2.255417764843508e-22,1.0,3.2007223469408325e-85,8.971915290203308e-154,6.050566250190999e-59,1.0
108,1.0,1.148941363105004e-130,0.9999999999999771,1.0,1.0614575339098836e-134,9.889955804894587e-23,1.0,1.0441024738955874e-86,1.811487796647108e-154,8.387516738153683e-58,1.0
109,1.0,1.7687949491822914e-131,0.9999999999998543,1.0,2.0662945683684464e-134,1.4074975719153218e-21,1.0,1.0592991631995849e-87,1.8973009260017758e-154,6.676019076757429e-58,1.0
110,1.0,3.764585926723417e-131,0.9999999999999989,1.0,1.5288122298266316e-138,1.3684642038202473e-21,1.0,1.1606125490514032e-85,4.251049152167588e-155,1.9139874938210657e-57,1.0
111,1.0,1.5588448567488008e-131,0.9999999999999496,1.0,2.3053666929709583e-137,6.899536972505671e-23,1.0,1.2352874754071718e-84,2.3985947185974586e-154,3.0632736564819244e-58,1.0
112,1.0,4.377739229800699e-132,0.9999999999999918,1.0,2.808652932022323e-137,1.1982586051772614e-21,1.0,3.941374649376358e-86,1.0128798678493955e-154,1.8172021819676025e-57,1.0
113,1.0,4.9304192590040054e-130,0.9999999999998535,1.0,6.946357420355549e-138,2.3311583068450057e-24,1.0,6.602607987142282e-86,7.474078464874992e-155,1.3662866789816039e-58,1.0
114,1.0,1.449059362165894e-132,0.9999999999999987,1.0,3.4616433133201045e-138,6.313753772213823e-23,1.0,2.194068829190733e-87,2.8977490258017532e-155,2.2645244230789755e-57,1.0
115,1.0,1.5168114126993708e-130,0.9999999999999778,1.0,2.742554046744923e-138,4.2970117271167076e-23,1.0,9.038570549164417e-86,1.6596657668956833e-155,3.816192059379576e-58,1.0
116,1.0,6.840673851118194e-132,0.9999999999999962,1.0,4.770623187891435e-138,3.1711830548465587e-22,1.0,6.751710760006908e-87,3.0469743641186254e-155,1.4840697868206016e-58,1.0
117,1.0,1.055250736868654e-130,0.999999999999976,1.0,3.851349444053299e-138,3.905213041063393e-23,1.0,9.473320252246309e-87,1.838118600722192e-155,1.6236029863070153e-58,1.0
118,1.0,1.586825815217448e-132,0.9999999999999885,1.0,2.2453999237527165e-139,9.326056492177822e-23,1.0,1.2209239241637628e-86,1.0144417426622924e-155,1.4615239931672162e-58,1.0
119,1.0,4.9139517059897443e-132,0.9999999999999789,1.0,1.3158943774937855e-138,5.17097802280408e-23,1.0,1.260037851881136e-89,5.435497185426591e-156,3.0692267143447606e-58,1.0
120,1.0,4.78558209551578e-134,0.9999999999999958,1.0,6.2599994985521904e-139,2.2815776688184435e-23,1.0,2.0053287951905e-88,8.139441184653545e-156,2.08904297474457e-58,1.0
121,1.0,1.0111455026853633e-131,0.9999999999999842,1.0,5.8788450167944204e-139,6.674886379692778e-23,1.0,7.87844670361236e-88,1.511292587577494e-156,1.097961280118002e-58,1.0
122,1.0,1.6119359339118592e-134,0.9999999999999811,1.0,5.930562160935089e-138,5.915897940452301e-22,1.0,2.760842951204708e-88,2.63537353592413e-156,1.082675440061806e-58,1.0
123,1.0,5.6324018311433895e-133,0.9999999999998554,1.0,1.707831727220019e-139,2.3877497794047535e-23,1.0,3.32224649264824e-87,5.533215448682269e-156,1.151128674563999e-59,1.0
124,1.0,1.858964055289701e-131,0.9999999999999947,1.0,3.88632091331162e-139,4.047505172605767e-24,1.0,4.5801124725750474e-88,7.271164936020212e-158,7.502257064036215e-59,1.0
125,1.0,9.374442915123844e-134,0.9999999999999991,1.0,2.155224940995489e-139,2.6418873768166795e-22,1.0,1.8195026196896317e-87,6.947725513773651e-158,3.4978672921798144e-59,1.0
126,1.0,1.6277397830850766e-133,0.9999999999999671,1.0,1.9120218480511554e-141,1.1186253815402984e-23,1.0,2.7753017163916864e-86,1.81736944191934e-157,1.248367906642001e-59,1.0
127,1.0,5.537958203586447e-133,0.9999999999999987,1.0,7.875253234023527e-141,1.393749582399621e-22,1.0,3.515076083954392e-89,1.0528788569788559e-157,2.3873150971367966e-58,1.0
128,1.0,3.2789850215846565e-132,0.999999999999982,1.0,1.1721614466450087e-140,4.8764567461613183e-23,1.0,4.6544098243467213e-88,4.102275259873675e-158,1.9272309884983602e-59,1.0
129,1.0,1.948019442341272e-133,0.9999999999999507,1.0,1.7706171503243946e-140,1.0643453887054535e-23,1.0,6.132180153709718e-88,3.9601966174880374e-157,1.160988630086725e-59,1.0
130,1.0,5.591378837065452e-134,0.9999999999999893,1.0,4.2828865439904467e-141,2.3182088921994476e-22,1.0,1.8663117898403057e-89,3.98591932737833e-159,4.3413834541505665e-59,1.0
131,1.0,4.74652076972616e-134,0.9999999999999936,1.0,1.040657215157195e-139,1.6684278664500908e-23,1.0,1.9941468676733275e-89,2.8933880750303748e-158,3.6764316305807095e-59,1.0
132,1.0,1.6401726192668405e-133,0.9999999999999973,1.0,1.8658042060807368e-141,1.032898924727931e-22,1.0,1.858779739069048e-88,4.808553395927822e-158,2.143711629891057e-59,1.0
133,1.0,4.835077223287743e-136,0.9999999999999207,1.0,3.400853760098052e-141,5.536403731649226e-22,1.0,4.2518474599898976e-89,4.241339623552751e-158,8.595163581507521e-60,1.0
134,1.0,2.29506798674285e-135,0.9999999999999629,1.0,2.4118003787361933e-141,9.433001400990178e-22,1.0,5.811760747346914e-89,6.035519162005949e-159,2.1299690988867834e-59,1.0
135,1.0,6.576255419058714e-135,0.999999999999992,1.0,2.395611937909762e-140,1.8279103923571088e-23,1.0,5.232340565007453e-90,5.53526567282478e-159,7.520451958716121e-60,1.0
136,1.0,3.91796108663448e-136,0.9999999999999774,1.0,1.323440638490686e-141,1.70772299052802e-23,1.0,1.6612115516580008e-90,1.057974850830359e-158,1.4242252437542426e-59,1.0
137,1.0,2.659685136855288e-134,0.9999999999999372,1.0,7.23919172211989e-142,5.919329043046388e-24,1.0,8.920884467686016e-89,3.4066506534040234e-159,3.770650756677164e-60,1.0
138,1.0,1.9871522864449402e-135,0.9999999999999809,1.0,1.8795392488753214e-141,4.503296840667664e-24,1.0,8.804811976571088e-89,2.027865033792696e-159,1.545562250157393e-60,1.0
139,1.0,1.0120336456068043e-134,0.9999999999999902,1.0,5.4934961744169574e-142,3.051684269060507e-23,1.0,2.309067727386587e-89,3.3204645755902207e-160,7.286200964591699e-60,1.0
140,1.0,1.5920874945739786e-136,0.9999999999999938,1.0,6.561676411927119e-140,8.219663405862034e-22,1.0,6.109689864254011e-91,5.541552118369169e-161,2.1349061013054247e-60,1.0
141,1.0,1.7264064646559953e-136,0.9999999999999851,1.0,1.956645806430447e-142,6.241231550104776e-24,1.0,6.986103690444389e-89,7.387398519847715e-160,3.3337600957389713e-60,1.0
142,1.0,1.8185831668693696e-137,0.999999999999974,1.0,1.1731704224196918e-139,2.314613167366529e-22,1.0,2.6870161530356104e-91,1.7856980901024082e-160,3.0746607587371174e-60,1.0
